,Country,index,gdppc,Nrrent,TIME,pop,life_exp,muslim,female_uni,female_over_male,IQ,SelfEfficacy,SelfConcept,math_anxiety,equality_index,f_STEM,loggdppc,hy_f_STEM
239,Bulgaria,1055,15174.6914,1.9,2009.0,7460.057,0.12253364820134753,12.2,60.604119999999995,0.41608924544446324,93.0,0.15,0.18,0.04,-0.04491607400000001,39.027570000000004,9.627384279641841,29.38298181297653
240,Bulgaria,1056,15283.245840000001,1.9,2010.0,7407.297,0.1187153694525817,12.2,60.60341,0.4405277641523822,93.0,0.15,0.18,0.04,-0.04491607400000001,40.39315,9.63451246424548,30.58099782003106
241,Bulgaria,1057,15676.120980000002,1.9,2011.0,7355.231,0.11436758410442854,12.2,61.09645,0.4357843958152402,93.0,0.15,0.18,0.04,-0.04491607400000001,40.631040000000006,9.659893876819725,30.35165983732546
242,Bulgaria,1058,15772.06271,1.9,2012.0,7303.741,0.10969570251738116,12.2,60.83225,0.4419573324445485,93.0,0.15,0.18,0.04,-0.04491607400000001,39.425129999999996,9.665995471023091,30.649820386522727
243,Bulgaria,1059,15997.310969999999,1.9,2013.0,7252.539000000001,0.10497799460299351,12.2,60.69735,0.42902869069979466,93.0,0.15,0.18,0.04,-0.04491607400000001,39.85229,9.680175922722519,30.022398674843927
244,Bulgaria,1060,16302.28881,1.9,2014.0,7201.308000000001,0.10063727311760585,12.2,59.98296,0.4228052992582418,93.0,0.15,0.18,0.04,-0.04491607400000001,38.79142,9.69906079472861,29.716314627072652
245,Bulgaria,1061,17000.14214,1.9,2015.0,7149.786999999999,0.09701365928803193,12.2,60.137440000000005,0.39733267980363474,93.0,0.15,0.18,0.04,-0.04491607400000001,37.48946,9.74097698417987,28.43508103306303
246,Cyprus,1079,28761.21915,0.1,1999.0,925.4910000000001,0.16761481202950648,18.0,65.99923000000001,0.32573517678414526,91.0,0.16,0.14,0.07,-0.0749131475,38.736259999999994,10.266783201409412,24.570154167160723
247,Cyprus,1082,31519.85994,0.1,2002.0,979.883,0.17122350321415927,18.0,62.205,0.33278659329308474,91.0,0.16,0.14,0.07,-0.0749131475,35.388740000000006,10.358373100434024,24.969233256678155
248,Cyprus,1083,31910.0702,0.1,2003.0,998.15,0.17141912538195664,18.0,54.662380000000006,0.3167888421989539,91.0,0.16,0.14,0.07,-0.0749131475,27.63819,10.370676919207193,24.057679716509185
249,Cyprus,1086,34599.17366,0.1,2006.0,1048.2930000000001,0.16820965130931903,18.0,61.50855,0.3510976482604345,91.0,0.16,0.14,0.07,-0.0749131475,35.94041,10.451585078101662,25.986104610016888
250,Cyprus,1087,35503.109019999996,0.1,2007.0,1063.04,0.1662261062612884,18.0,58.94263,0.3204937789827955,91.0,0.16,0.14,0.07,-0.0749131475,31.511840000000003,10.477375549656944,24.270752659636056
251,Cyprus,1088,35960.50774,0.1,2008.0,1077.01,0.16442187166321576,18.0,61.63671,0.3703456002172732,91.0,0.16,0.14,0.07,-0.0749131475,37.40602,10.490176608063184,27.025707978961922
252,Cyprus,1089,34387.49661,0.1,2009.0,1090.486,0.16288333825468643,18.0,59.5533,0.3987937043013855,91.0,0.16,0.14,0.07,-0.0749131475,36.99515,10.44544830665049,28.509829796564553
253,Cyprus,1090,33941.28433,0.1,2010.0,1103.685,0.16136035191200387,18.0,59.964380000000006,0.4320137881382742,91.0,0.16,0.14,0.07,-0.0749131475,39.285709999999995,10.432387379262593,30.168270146331807
254,Cyprus,1091,33192.522939999995,0.1,2011.0,1116.644,0.15840411088941506,18.0,57.20789,0.3669074370825962,91.0,0.16,0.14,0.07,-0.0749131475,32.90891,10.4100799168898,26.84215676415444
255,Cyprus,1092,31658.31103,0.1,2012.0,1129.303,0.15614055749431285,18.0,60.343430000000005,0.6361055680215596,91.0,0.16,0.14,0.07,-0.0749131475,49.185190000000006,10.362755984886284,38.87924963123024
256,Cyprus,1093,29843.064410000003,0.1,2013.0,1141.652,0.1542413975537204,18.0,61.0639,0.40185246209787895,91.0,0.16,0.14,0.07,-0.0749131475,38.65894,10.303707743750051,28.665817050141268
257,Cyprus,1094,29711.259189999997,0.1,2014.0,1153.6580000000001,0.15213520818128073,18.0,62.93959,0.3644076342035788,91.0,0.16,0.14,0.07,-0.0749131475,38.228609999999996,10.29928135025796,26.7081204376497
258,Cyprus,1095,30603.53135,0.1,2015.0,1165.3,0.14927486484167166,18.0,63.682159999999996,0.39654656846419517,91.0,0.16,0.14,0.07,-0.0749131475,41.01449,10.32887068487676,28.394797382251557
259,Austria,1097,38812.05097,0.1,2000.0,8050.884,0.11775154132142507,4.7,47.456070000000004,0.279080143526462,100.0,0.48,0.42,0.31,-0.012282762499999999,20.13141,10.56648606939796,21.818816040489043
260,Austria,1098,39185.923010000006,0.1,2001.0,8078.8769999999995,0.11882839657046394,4.7,51.53327,0.2489214369882198,100.0,0.48,0.42,0.31,-0.012282762499999999,20.928060000000002,10.57607285439648,19.930912354943246
261,Austria,1100,39744.93866,0.1,2003.0,8155.465999999999,0.1211819165207727,4.7,50.9357,0.2564589006175726,100.0,0.48,0.42,0.31,-0.012282762499999999,21.02607,10.590237782667238,20.411244688665768
262,Austria,1101,40567.863860000005,0.1,2004.0,8196.624,0.12215980628122017,4.7,50.57288,0.28541287851786096,100.0,0.48,0.42,0.31,-0.012282762499999999,22.60236,10.61073150162225,22.20398467198764
263,Austria,1102,41154.960569999996,0.1,2005.0,8234.858,0.12288105028647732,4.7,51.6325,0.2854126115122396,100.0,0.48,0.42,0.31,-0.012282762499999999,23.38137,10.625099747320998,22.20396851221667
264,Austria,1105,44252.5353,0.1,2008.0,8331.465,0.1232162650866324,4.7,51.632490000000004,0.308191678812064,100.0,0.48,0.42,0.31,-0.012282762499999999,24.77661,10.697667943710039,23.55860259651897
265,Austria,1106,42459.9772,0.1,2009.0,8361.362,0.12267032571966148,4.7,52.740759999999995,0.2926117108927556,100.0,0.48,0.42,0.31,-0.012282762499999999,24.60988,10.656317198281126,22.63724739818892
266,Austria,1107,43174.976310000005,0.1,2010.0,8391.985999999999,0.12178904969574546,4.7,51.49988,0.29847077116077225,100.0,0.48,0.42,0.31,-0.012282762499999999,24.08456,10.673016354317566,22.986329595540557
267,Austria,1108,44237.96032,0.1,2011.0,8423.559000000001,0.12150256204058163,4.7,53.097840000000005,0.30652720883609624,100.0,0.48,0.42,0.31,-0.012282762499999999,25.76149,10.697338530250894,23.46121892931432
268,Austria,1109,44365.12853,0.1,2012.0,8455.476999999999,0.12100641986253408,4.7,54.98883000000001,0.28984616834362786,100.0,0.48,0.42,0.31,-0.012282762499999999,26.1825,10.700209046368814,22.471374917199427
269,Austria,1110,44161.53635,0.1,2013.0,8486.962,0.12017786812289251,4.7,55.98828,0.27180152679383285,100.0,0.48,0.42,0.31,-0.012282762499999999,25.69282,10.695609470880221,21.37137918673796
270,Austria,1111,44122.65041,0.1,2014.0,8516.916,0.11892368082531284,4.7,55.4548,0.2838650023116043,100.0,0.48,0.42,0.31,-0.012282762499999999,26.11129,10.694728544319263,22.11019085343896
271,Austria,1112,44048.43145,0.1,2015.0,8544.586,0.11721597746221994,4.7,55.34188,0.27326049218829773,100.0,0.48,0.42,0.31,-0.012282762499999999,25.29697,10.693045022330786,21.46147578321988
272,Estonia,1130,14370.482369999998,0.9,1999.0,1403.8210000000001,0.14256162288496893,0.75,63.93723000000001,0.30119721550054407,99.0,0.37,0.21,0.2,-0.033822215,34.811170000000004,9.572931546359369,23.14769905072996
273,Estonia,1131,15703.02882,0.9,2000.0,1399.145,0.14338185105903964,0.75,66.01845,0.294637302099428,99.0,0.37,0.21,0.2,-0.033822215,36.40351,9.661608891201361,22.758289261527853
274,Estonia,1132,16803.5244,0.9,2001.0,1391.754,0.14451404486712452,0.75,65.28947,0.2830070466997004,99.0,0.37,0.21,0.2,-0.033822215,34.7398,9.72934392910369,22.058105403838894
275,Estonia,1133,17937.82781,0.9,2002.0,1382.735,0.14610319403211752,0.75,68.19938,0.34683674193425135,99.0,0.37,0.21,0.2,-0.033822215,42.654740000000004,9.79466704745694,25.751951304516975
276,Estonia,1134,19389.43725,0.9,2003.0,1372.89,0.14777804485428547,0.75,69.53528,0.36862392028016017,99.0,0.37,0.21,0.2,-0.033822215,45.69288,9.872483725123422,26.933908929832388
277,Estonia,1135,20733.52972,0.9,2004.0,1363.549,0.14886667072470441,0.75,71.59746,0.3112379470947914,99.0,0.37,0.21,0.2,-0.033822215,43.96415,9.939507462040025,23.736191267525264
278,Estonia,1136,22807.1798,0.9,2005.0,1355.662,0.14891396232984327,0.75,70.1857,0.3721364864047606,99.0,0.37,0.21,0.2,-0.033822215,46.69636,10.0348306688796,27.1209526232936
279,Estonia,1137,25298.647930000003,0.9,2006.0,1349.369,0.14762529745384695,0.75,71.36671,0.3477983819639272,99.0,0.37,0.21,0.2,-0.033822215,46.434290000000004,10.138506231785588,25.80492650964139
280,Estonia,1138,27383.470360000003,0.9,2007.0,1344.233,0.1455342935339335,0.75,68.8947,0.33527302567843265,99.0,0.37,0.21,0.2,-0.033822215,42.6142,10.217694838801826,25.108949198467133
281,Estonia,1139,25968.9645,0.9,2008.0,1339.941,0.14257269536494518,0.75,69.30807,0.3811573911972354,99.0,0.37,0.21,0.2,-0.033822215,46.257490000000004,10.164657430931543,27.596955540804434
282,Estonia,1140,22187.92457,0.9,2009.0,1336.013,0.13869924918395257,0.75,70.37165999999999,0.3457592026271657,99.0,0.37,0.21,0.2,-0.033822215,45.09202,10.007303481583985,25.692501448415225
283,Estonia,1141,22740.965330000003,0.9,2010.0,1332.089,0.1339422516063116,0.75,70.18096,0.33053042625851803,99.0,0.37,0.21,0.2,-0.033822215,43.75462,10.031923217151101,24.84200434168027
284,Estonia,1142,24543.06188,0.9,2011.0,1328.068,0.12853031621874783,0.75,68.13493000000001,0.3396922415639961,99.0,0.37,0.21,0.2,-0.033822215,42.074020000000004,10.108184481467795,25.35599080333774
285,Estonia,1143,25691.99875,0.9,2012.0,1324.04,0.12225385940001814,0.75,67.46524000000001,0.32386168392876274,99.0,0.37,0.21,0.2,-0.033822215,40.17606,10.153934889724404,24.46340791189405
286,Estonia,1144,26148.48162,0.9,2013.0,1320.05,0.11547062611264727,0.75,65.43664,0.3475753624128309,99.0,0.37,0.21,0.2,-0.033822215,39.68792,10.171546403562534,25.79264745464758
287,Estonia,1145,26957.237439999997,0.9,2014.0,1316.203,0.10889505646165523,0.75,66.38861999999999,0.35545437254037976,99.0,0.37,0.21,0.2,-0.033822215,41.24861,10.202007090933222,26.224001319512553
288,Estonia,1146,27345.24687,0.9,2015.0,1312.558,0.10307354036926368,0.75,65.95177,0.35209473697874977,99.0,0.37,0.21,0.2,-0.033822215,40.54735,10.216298003715986,26.04068541569092
289,Honduras,1151,3651.72349,2.5,2003.0,6626.304,0.208786376236285,0.04,63.88889,0.5538672861370799,81.0,,,,-0.10740063200000001,49.4929,8.202954524171469,35.6444395913628
290,Honduras,1160,4548.31284,2.5,2012.0,7736.130999999999,0.21672500116660381,0.04,65.34621,0.34523130111072636,81.0,,,,-0.10740063200000001,39.43058,8.422511638784442,25.663341376734014
291,Honduras,1163,4785.44435,2.5,2015.0,8075.06,0.2160256394379732,0.04,64.45231,0.3303073866419059,81.0,,,,-0.10740063200000001,37.4565,8.47333416268944,24.829403336299634
292,Benin,1193,1761.5743300000001,6.7,2011.0,9779.391,0.1979167209900903,20.0,29.65955,0.5868827190150938,70.0,,,,-0.27802180000000004,19.837320000000002,7.473963193882225,36.98337072946042
293,Algeria,1240,12586.5028,28.0,2007.0,34261.971,0.22343910103712364,99.0,59.451769999999996,0.5907358892845134,83.0,,,,-0.17807925250000003,46.41335,9.440380312438782,37.136013166221865
294,Algeria,1242,12673.18758,28.0,2009.0,35401.79,0.21355380617759723,99.0,62.528580000000005,0.540822700442535,83.0,,,,-0.17807925250000003,47.43679,9.447243826519118,35.09960622252041
295,Algeria,1243,12898.296190000001,28.0,2010.0,36036.159,0.20723590435928535,99.0,61.088919999999995,0.6152521324784584,83.0,,,,-0.17807925250000003,49.1333,9.464850503332084,38.09016066949311
296,Algeria,1244,13026.191659999999,28.0,2011.0,36717.132000000005,0.19929345244067537,99.0,64.33709,0.5366066812070761,83.0,,,,-0.17807925250000003,49.18845,9.474717352647726,34.92153768233955
297,Algeria,1248,13822.566219999999,28.0,2015.0,39666.519,0.16626394668007038,99.0,62.711090000000006,0.6856125597901559,83.0,,,,-0.17807925250000003,53.55399,9.534057768940349,40.67438604488736
298,Italy,1334,35244.75632,0.1,1999.0,57035.249,0.12039296961778846,1.7,55.99905,0.4688992553668949,102.0,0.33,0.25,0.25,-0.011598046,37.3731,10.47007204029558,31.92181176848479
299,Italy,1335,36535.81903,0.1,2000.0,57147.081,0.11661166035759551,1.7,55.86702,0.4607599731316567,102.0,0.33,0.25,0.25,-0.011598046,36.839420000000004,10.50604840165572,31.542483474807593
300,Italy,1336,37162.422589999995,0.1,2001.0,57359.179000000004,0.11346504802657652,1.7,57.27547,0.4709162602385371,102.0,0.33,0.25,0.25,-0.011598046,38.69916,10.523053384290392,32.015164490884686
301,Italy,1337,37199.3512,0.1,2002.0,57655.677,0.11057636180388618,1.7,56.73395,0.40862017607915446,102.0,0.33,0.25,0.25,-0.011598046,34.888020000000004,10.52404659924893,29.008542048328078
302,Italy,1338,37090.40617,0.1,2003.0,58002.003,0.10796977131979392,1.7,56.89468000000001,0.43097113042316204,102.0,0.33,0.25,0.25,-0.011598046,36.25829,10.521113621353845,30.11738820305317
303,Italy,1339,37434.1,0.1,2004.0,58348.332,0.10563419362185024,1.7,58.05206999999999,0.4232719721717615,102.0,0.33,0.25,0.25,-0.011598046,36.93915,10.530337332703548,29.739359760305934
304,Italy,1340,37604.36,0.1,2005.0,58657.355,0.10356808621868475,1.7,58.58243,0.4237933782666516,102.0,0.33,0.25,0.25,-0.011598046,37.47765,10.534875280102248,29.76508984629387
305,Italy,1341,38243.80606,0.1,2006.0,58918.471,0.10222459778360507,1.7,59.21294,0.4253445320107486,102.0,0.33,0.25,0.25,-0.011598046,38.17609,10.551736893070212,29.84152409878828
306,Italy,1342,38612.01251,0.1,2007.0,59138.599,0.10116570397617976,1.7,59.614619999999995,0.4222146804105899,102.0,0.33,0.25,0.25,-0.011598046,38.67342,10.561318711960995,29.687127142345172
307,Italy,1343,37954.16057,0.1,2008.0,59319.234000000004,0.10030493650676607,1.7,59.472269999999995,0.44919520996796053,102.0,0.33,0.25,0.25,-0.011598046,39.72888,10.544134409752601,30.996183735515626
308,Italy,1346,36347.34335,0.1,2011.0,59678.992999999995,0.09809530465770427,1.7,60.43741,0.4414604352269502,102.0,0.33,0.25,0.25,-0.011598046,40.27685,10.500876395008826,30.625914138076546
309,Italy,1347,35227.62373,0.1,2012.0,59737.717000000004,0.0974982354950056,1.7,62.26126,0.50040381706425,102.0,0.33,0.25,0.25,-0.011598046,45.34616,10.469585818875915,33.35127592806049
310,Italy,1348,34219.83292,0.1,2013.0,59771.094000000005,0.09691853724477587,1.7,59.50175,0.46617027148384704,102.0,0.33,0.25,0.25,-0.011598046,40.6499,10.440560664909425,31.79509778301919
311,Italy,1349,33938.459610000005,0.1,2014.0,59788.667,0.09636083707970944,1.7,59.681369999999994,0.4585445957823855,102.0,0.33,0.25,0.25,-0.011598046,40.43213,10.432304152077643,31.438503636319407
312,Lao People's Democratic Republic,1368,2248.67203,11.6,1999.0,5256.206999999999,0.1980460434682272,0.0,32.49581,0.520999273822735,89.0,,,,-0.14453822800000002,20.05141,7.718095112067748,34.25374901812445
313,Lao People's Democratic Republic,1370,2437.7525600000004,11.6,2001.0,5424.701,0.20175176475164253,0.0,34.13133,0.35678035458892315,89.0,,,,-0.14453822800000002,15.602839999999999,7.79883181186338,26.296102636083667
314,Lao People's Democratic Republic,1373,2792.2603,11.6,2004.0,5658.894,0.21058054807176102,0.0,37.42515,0.45297154294213227,89.0,,,,-0.14453822800000002,21.31661,7.934606690195581,31.175527500346426
315,Lao People's Democratic Republic,1374,2945.89104,11.6,2005.0,5745.012,0.21474994308105885,0.0,33.63985,0.3004906276535764,89.0,,,,-0.14453822800000002,13.21909,7.988166610595205,23.10594334660756
316,Lao People's Democratic Republic,1378,3726.0695100000003,11.6,2009.0,6153.153,0.2285147143261349,0.0,42.32147,0.27069713426525877,89.0,,,,-0.14453822800000002,16.57092,8.223109206382048,21.30304121774706
317,Lao People's Democratic Republic,1380,4222.178629999999,11.6,2011.0,6366.909000000001,0.23017919684418292,0.0,42.99888,0.30147217961992695,89.0,,,,-0.14453822800000002,18.528029999999998,8.348106536845322,23.16393575988438
318,Lao People's Democratic Republic,1381,4486.27321,11.6,2012.0,6473.05,0.2293753331119024,0.0,44.36119,0.2682437512380473,89.0,,,,-0.14453822800000002,17.61905,8.408777616034392,21.150804092367128
319,Lao People's Democratic Republic,1384,5345.26141,11.6,2015.0,6802.023,0.22201218666858374,0.0,48.71537,0.31817549025188796,89.0,,,,-0.14453822800000002,23.20899,8.583965729653302,24.137566856981106
320,Iran (Islamic Republic of),1407,14185.15609,29.76,2004.0,69321.953,0.2614450432462571,99.0,46.575109999999995,0.49658456378554056,84.0,,,,-0.6410463266666666,30.212229999999998,9.559951351059745,33.1811897437625
321,Iran (Islamic Republic of),1408,14613.4864,29.76,2005.0,70122.115,0.26273461660419106,99.0,50.34563,0.5848681574219449,84.0,,,,-0.6410463266666666,37.22578,9.589700107351485,36.903268873376284
322,Iran (Islamic Republic of),1409,15272.607880000001,29.76,2006.0,70923.164,0.2584854928355988,99.0,49.91415,0.5167470490799017,84.0,,,,-0.6410463266666666,33.992340000000006,9.633816168175517,34.069428346234396
323,Iran (Islamic Republic of),1410,16479.5339,29.76,2007.0,71720.859,0.25140683270399755,99.0,50.34563,0.5848681574219449,84.0,,,,-0.6410463266666666,37.22578,9.709874520296507,36.903268873376284
324,Iran (Islamic Republic of),1412,16634.02313,29.76,2009.0,73370.982,0.23102388080344896,99.0,51.9752,0.5742884744899316,84.0,,,,-0.6410463266666666,38.32977,9.719205462953097,36.479240227938575
325,Iran (Islamic Republic of),1414,17949.24442,29.76,2011.0,75184.322,0.207099599834125,99.0,40.184740000000005,0.5961085980738844,84.0,,,,-0.6410463266666666,28.595609999999997,9.79530329943715,37.34762150853913
326,Iran (Islamic Republic of),1415,16548.942769999998,29.76,2012.0,76156.975,0.19426405788832868,99.0,38.48072,0.594490801687943,84.0,,,,-0.6410463266666666,27.10615,9.714077497797966,37.28405338297401
327,Luxembourg,1459,93093.05811,0.1,2008.0,485.079,0.12056180539664672,2.0,49.40828,0.30708653858269225,100.0,0.42,0.48,0.36,-0.039161265,18.57143,11.441354896682776,23.49397147917032
328,Luxembourg,1463,87126.10527999999,0.1,2012.0,532.479,0.12312410442477544,2.0,57.9519,0.5053065178876909,100.0,0.42,0.48,0.36,-0.039161265,41.05263,11.37511183412296,33.56834716936974
329,Luxembourg,1464,88836.12845,0.1,2013.0,544.885,0.12422070712168624,2.0,53.60102,0.39571919332602834,100.0,0.42,0.48,0.36,-0.039161265,31.37255,11.394548698152878,28.352350187505923
330,Luxembourg,1465,90297.55702000001,0.1,2014.0,556.573,0.12433050112024838,2.0,54.899840000000005,0.3135828720856754,100.0,0.42,0.48,0.36,-0.039161265,27.626459999999998,11.410865684997027,23.872332591226318
331,Saudi Arabia,1472,37217.75537,50.0,2004.0,24055.572999999997,0.17970010525211771,100.0,52.62886999999999,0.5861283259670301,84.0,,,,-0.5061072166666667,39.43735,10.524541221284736,36.95339881214716
332,Saudi Arabia,1473,38805.74769,50.0,2005.0,24745.23,0.17909354651381293,100.0,52.32945,0.6166689011467469,84.0,,,,-0.5061072166666667,40.367459999999994,10.566323650980467,38.14441539076598
333,Saudi Arabia,1474,39882.31736,50.0,2006.0,25419.994,0.1820592089832909,100.0,57.867709999999995,0.710017621363129,84.0,,,,-0.5061072166666667,49.37202,10.593688330712526,41.52107045523561
334,Saudi Arabia,1475,41196.84448,50.0,2007.0,26083.522,0.1835288194592739,100.0,56.8673,1.042185834374588,84.0,,,,-0.5061072166666667,57.8778,10.62611694211317,51.032859832452694
335,Saudi Arabia,1476,43567.30816,50.0,2008.0,26742.842,0.1831857287269618,100.0,57.37345,1.0039052202285819,84.0,,,,-0.5061072166666667,57.46875,10.68206233524284,50.09744024291071
336,Saudi Arabia,1477,43285.21163,50.0,2009.0,27409.491,0.18098825695084958,100.0,56.989380000000004,1.0207589099082408,84.0,,,,-0.5061072166666667,57.492259999999995,10.675566322860517,50.513641429624656
337,Saudi Arabia,1478,44246.82019,50.0,2010.0,28090.647,0.17733350890778699,100.0,51.77304,0.5708149684969357,84.0,,,,-0.5061072166666667,37.995509999999996,10.697538787741019,36.338778274001996
338,Saudi Arabia,1479,47474.04338,50.0,2011.0,28788.438,0.17472674272914704,100.0,54.98013,0.47825238275706783,84.0,,,,-0.5061072166666667,36.87113,10.767938385503802,32.35255280732821
339,Saudi Arabia,1480,48830.04296,50.0,2012.0,29496.047000000002,0.17108258608348434,100.0,52.94088000000001,0.57743213269941,84.0,,,,-0.5061072166666667,39.37936,10.796101036842336,36.605830496889176
340,Saudi Arabia,1483,50283.93359,50.0,2015.0,31540.372000000003,0.15630094660900004,100.0,49.628890000000006,0.6100299444091802,84.0,,,,-0.5061072166666667,37.54064,10.825440893335417,37.889353954409714
341,Slovenia,1484,21881.43619,0.3,1999.0,1988.527,0.14787578946627328,2.5,56.90015,0.22327808409606384,96.0,0.22,0.3,0.17,-0.003682742,22.76622,9.993393893778457,18.252438836182883
342,Slovenia,1486,23356.70552,0.3,2001.0,1988.287,0.14515359201161604,2.5,59.36119,0.21856881991917887,96.0,0.22,0.3,0.17,-0.003682742,24.20016,10.058639396174463,17.936518344009112
343,Slovenia,1487,24222.70577,0.3,2002.0,1987.855,0.1429938300328746,2.5,59.35005,0.2237505039783655,96.0,0.22,0.3,0.17,-0.003682742,24.62399,10.0950457272174,18.2839968809787
344,Slovenia,1488,24896.11909,0.3,2003.0,1988.3039999999999,0.14028941248420765,2.5,60.97193000000001,0.2222843477816874,96.0,0.22,0.3,0.17,-0.003682742,25.775560000000002,10.122467210466034,18.18597678887971
345,Slovenia,1490,26955.47591,0.3,2005.0,1996.5220000000002,0.13366344072341801,2.5,61.75968,0.2176543930519414,96.0,0.22,0.3,0.17,-0.003682742,26.00927,10.201941743452409,17.874890797741894
346,Slovenia,1491,28389.3382,0.3,2006.0,2005.566,0.13047189671145204,2.5,61.90726,0.2161245556040666,96.0,0.22,0.3,0.17,-0.003682742,25.993879999999997,10.253768938170301,17.771580600698783
347,Slovenia,1492,30190.72365,0.3,2007.0,2017.4520000000002,0.12686249784381487,2.5,61.76859,0.20613322839084403,96.0,0.22,0.3,0.17,-0.003682742,24.98345,10.31528999227118,17.09041949419266
348,Slovenia,1493,31137.77637,0.3,2008.0,2030.599,0.12292530430675874,2.5,62.760580000000004,0.2168703164871973,96.0,0.22,0.3,0.17,-0.003682742,26.7666,10.346177035323901,17.821974416571198
349,Slovenia,1494,28451.54552,0.3,2009.0,2042.8039999999999,0.118820014059107,2.5,61.1807,0.22081589503320975,96.0,0.22,0.3,0.17,-0.003682742,25.8168,10.255957762156307,18.087567169757644
350,Slovenia,1495,28678.37263,0.3,2010.0,2052.48,0.11466859603991268,2.5,61.759930000000004,0.24051509829721987,96.0,0.22,0.3,0.17,-0.003682742,27.977009999999996,10.2638985507745,19.388324948834594
351,Slovenia,1496,28804.70152,0.3,2011.0,2059.0229999999997,0.11026006023245007,2.5,60.339180000000006,0.25666780617157675,96.0,0.22,0.3,0.17,-0.003682742,28.08288,10.268293900022881,20.42447533954992
352,Slovenia,1497,27971.21588,0.3,2012.0,2062.881,0.10612197213508681,2.5,60.268980000000006,0.28035121089531156,96.0,0.22,0.3,0.17,-0.003682742,29.837940000000003,10.238931256112812,21.89643033174236
353,Slovenia,1498,27629.6642,0.3,2013.0,2064.819,0.10232228587590488,2.5,61.08433,0.29139850092972497,96.0,0.22,0.3,0.17,-0.003682742,31.384490000000003,10.226645264387221,22.56456862230648
354,Slovenia,1499,28459.91434,0.3,2014.0,2066.0679999999998,0.09893720826226436,2.5,59.853280000000005,0.30701484197065165,96.0,0.22,0.3,0.17,-0.003682742,31.399590000000003,10.256251861800944,23.48977472266115
355,Slovenia,1500,29097.34277,0.3,2015.0,2067.526,0.09603216598001671,2.5,60.99511999999999,0.31973777668091025,96.0,0.22,0.3,0.17,-0.003682742,33.33333,10.278402135244525,24.227371704478937
356,Lesotho,1514,2652.7275,6.9,2012.0,2057.331,0.23229951816212363,2.0,61.414640000000006,0.27355046405094374,67.0,,,,-0.08755812000000002,30.33292,7.883343634953523,21.47935804450395
357,Madagascar,1524,1393.02055,12.8,2005.0,18290.394,0.1890209144756532,7.0,47.391059999999996,0.5205308499400259,82.0,,,,-0.100202774,31.921979999999998,7.239229726004085,34.23349483244994
358,Madagascar,1525,1421.3543,12.8,2006.0,18826.129,0.1906413155885631,7.0,49.530120000000004,0.5607714149679193,82.0,,,,-0.100202774,35.49757,7.259365428475899,35.929118741545224
359,Madagascar,1526,1467.5775800000001,12.8,2007.0,19371.031000000003,0.1927556669544331,7.0,48.45173,0.5336599443288256,82.0,,,,-0.100202774,33.40448,7.291368415722301,34.796497509255275
360,Madagascar,1527,1528.34488,12.8,2008.0,19926.798,0.19512768684662735,7.0,47.47789,0.4875629996072506,82.0,,,,-0.100202774,30.5911,7.3319406510648,32.77595636191395
361,Madagascar,1528,1426.2791300000001,12.8,2009.0,20495.706000000002,0.19745301771990678,7.0,47.68779,0.44197570050009993,82.0,,,,-0.100202774,28.719309999999997,7.262824325157022,30.650703777242278
362,Madagascar,1529,1390.42517,12.8,2010.0,21079.532000000003,0.19953066320447718,7.0,50.855540000000005,0.4319450582155645,82.0,,,,-0.100202774,30.890759999999997,7.237364857051533,30.164918391061594
363,Madagascar,1533,1373.0738,12.8,2014.0,23571.713,0.20483907979025537,7.0,45.59455,0.5453703889332638,82.0,,,,-0.100202774,31.3681,7.224807155233858,35.290593946848
364,Israel,1583,24589.91344,0.2,1999.0,5891.263000000001,0.174793588403709,14.6,50.45048,0.40573092313163395,95.0,0.34,0.29,0.27,-0.12837444333333337,29.234009999999998,10.110091615073909,28.862630568570122
365,Morocco,1636,4744.73388,2.6,2001.0,29250.982999999997,0.20860861325583488,98.7,43.66268,0.5051560533092503,84.0,,,,-0.10521696600000002,28.13547,8.464790625171982,33.561706256212396
366,Morocco,1642,5872.90889,2.6,2007.0,31011.322,0.2015752504843231,98.7,37.087720000000004,0.4371557427274538,84.0,,,,-0.10521696600000002,20.4904,8.678105342035934,30.41811890879785
367,Morocco,1643,6151.30857,2.6,2008.0,31350.543999999998,0.19932349499262278,98.7,31.954340000000002,0.43108454133998786,84.0,,,,-0.10521696600000002,16.835620000000002,8.7244201137768,30.122926276343136
368,Morocco,1644,6336.86451,2.6,2009.0,31714.958,0.19687174108822722,98.7,46.284259999999996,0.6791698282881238,84.0,,,,-0.10521696600000002,36.91679,8.754139368315396,40.44676225397179
369,Morocco,1645,6496.607120000001,2.6,2010.0,32107.738999999998,0.19428596326885555,98.7,47.312,0.7011483168531418,84.0,,,,-0.10521696600000002,38.63551,8.779035338065478,41.21617791387858
370,Liberia,1652,836.53953,28.0,2000.0,2891.968,0.2008210325978711,20.0,46.23258,1.5763454514101176,67.0,,,,-0.3827837820000001,57.54509,6.729273775735912,61.18532941874439
371,Romania,1668,10263.97331,1.0,1999.0,22288.572999999997,0.1625879323902881,0.3,52.29009,0.43124502728503955,94.0,0.09,0.16,0.01,-0.06862638600000001,32.09496,9.23639530594135,30.130761614108646
